"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1833745171588301064","Wed Sep 11 05:51:32 +0000 2024","2","Dari 2 laga WCQ di bulan September ini Indonesia berhasil meraih total tambahan +15.45 poin ranking FIFA sehingga naik 4 anak tangga ke posisi 129 dunia. Hal ini juga tak lepas dari kekalahan Malawi di kualifikasi Piala Afrika bulan ini #WCQ2026 #AsianQualifiers #TimnasDay https://t.co/1Adh07t7Dv","1833745171588301064","https://pbs.twimg.com/media/GXLFg9XaQAAby8L.jpg","","in","","0","0","1","https://x.com/kabarsports_id/status/1833745171588301064","823871077419843584","kabarsports_id"
"1833745029158043749","Wed Sep 11 05:50:58 +0000 2024","2","Wartawan : Kapan Indonesia akan lolos ke Piala Dunia? Gus Dur : 20 tahun lagi. #timnasday https://t.co/Q39NIEiszA","1833745029158043749","https://pbs.twimg.com/ext_tw_video_thumb/1833744813440851968/pu/img/KUuV8rjYGgqsFifM.jpg","","in","Tegal, Jawa Tengah","0","0","0","https://x.com/CahPojokan_/status/1833745029158043749","1065271907744866304","CahPojokan_"
"1833743367936803144","Wed Sep 11 05:44:22 +0000 2024","10","Semua sama dimata Hukum.. #JudolRip #TimnasDay #JagaDataKita #BersamaJagaNIK Data Pribadi https://t.co/23PqxJYpBR","1833743367936803144","https://pbs.twimg.com/media/GXLD3tzbAAAclv_.jpg","","in","","0","1","9","https://x.com/Penjelajah01/status/1833743367936803144","1309029703685201920","Penjelajah01"
"1833743252463460797","Wed Sep 11 05:43:55 +0000 2024","6","Raisa Stadion GBK #Timnas #TimnasIndonesia #TimnasMenyala #TimnasDay #GarudaMendunia https://t.co/E9oZA6XoDD","1833743252463460797","https://pbs.twimg.com/media/GXLDxPtaQAASFND.jpg","","in","Kartoharjo, Indonesia","0","0","1","https://x.com/selow_mas/status/1833743252463460797","1370604191052263427","selow_mas"
"1833743097693671681","Wed Sep 11 05:43:18 +0000 2024","1","Mantull tenan kiee bang Paes dadi kiper Indonesia .... Jozzz Gandozzz #Timnasday #TimnasIndonesia #TimnasMenyala","1833743097693671681","","","in","jakarta - indonesia","0","0","0","https://x.com/fransyunet/status/1833743097693671681","47933095","fransyunet"
"1833743002843627795","Wed Sep 11 05:42:55 +0000 2024","0","Apakah bang paes bisa nahan para pasukan samurai Jepang? #TimnasDay #TimnasIndonesia #Timnas #TimnasMenyala https://t.co/2GAkI4ZjV4","1833743002843627795","https://pbs.twimg.com/media/GXLDixcboAEXihD.jpg","","in","","0","0","0","https://x.com/MajelisBola/status/1833743002843627795","1291451931068518401","MajelisBola"
"1833742219268026456","Wed Sep 11 05:39:49 +0000 2024","73","Raport Presiden @jokowi 🇮🇩 #JudolRip #TimnasDay #JagaDataKita #BersamaJagaNIK Data Pribadi https://t.co/u58md1YL1k","1833742219268026456","https://pbs.twimg.com/media/GXLC0yPa0AAEtg6.jpg","","in","","2","58","24","https://x.com/Penjelajah01/status/1833742219268026456","1309029703685201920","Penjelajah01"
"1833742021833736516","Wed Sep 11 05:39:01 +0000 2024","0","Kalau dari 1 sampai 10 berapakah nilai rumput GBK? #TimnasDay","1833742021833736516","","","in","𝕏","0","1","0","https://x.com/shopeejunkie/status/1833742021833736516","1358742674237366272","shopeejunkie"
"1833741209074086230","Wed Sep 11 05:35:48 +0000 2024","5","Abg perawat tobrut https://t.co/Vbueu1Ev4M https://t.co/rVQo5115II https://t.co/KpvCyeIfJ1 https://t.co/pP5aCmjK1k https://t.co/UymsZWeHmk Join Telegram https://t.co/barRFUyi8H Cebokin #TimnasDay Arhan Verdonk Paes Erina https://t.co/Ylj6Of8aje","1833741209074086230","https://pbs.twimg.com/media/GXLB6WAasAA_I30.jpg","","in","","0","0","2","https://x.com/AsupanBokep69/status/1833741209074086230","865037845060354048","AsupanBokep69"
"1833740914143195645","Wed Sep 11 05:34:37 +0000 2024","0","Terimakasih Timnas Garuda #TimnasDay","1833740914143195645","","","in","","0","0","0","https://x.com/alfanpesek/status/1833740914143195645","1422400037292679171","alfanpesek"
"1833740169502970037","Wed Sep 11 05:31:40 +0000 2024","1","Ada momen menarik yang terjadi setelah laga Timnas Indonesia Vs Australia Selasa (10/9/2024). Di mana Maarten Paes sangat menghayati lagu Tanah Airku saat bernyanyi bersama dengan suporter. #MaartenPaes #TanahAirku #TimnasDay #Portalbontang #PromediaTeknologi #ProTV https://t.co/gZ81ZRJzLB","1833740169502970037","https://pbs.twimg.com/ext_tw_video_thumb/1833739454013714432/pu/img/uYgJkBMFDLz9yFak.jpg","","in","Bontang, Kaltim","0","0","0","https://x.com/portalbontang_/status/1833740169502970037","1615137168456028162","portalbontang_"
"1833739797774377212","Wed Sep 11 05:30:11 +0000 2024","3526","Tiap sepak pojok auto senam jantung #TimnasDay #SelamanyaGaruda https://t.co/SQOtCSYk6b","1833739797774377212","https://pbs.twimg.com/media/GXLAoKWaoAASZh-.jpg","","in","Indonesia","27","68","259","https://x.com/panditfootball/status/1833739797774377212","947281567","panditfootball"
"1833739309817729395","Wed Sep 11 05:28:15 +0000 2024","0","Solidaritas ditengah kesulitan. Bang Doel peduli dengan artis penyanyi Hamdan ATT yang sedang terbaring sakit. #JakartaMenyala #TimnasDay #JagaDataKita #BersamaJagaNIK Data Pribadi https://t.co/Xvl6pR2WC1","1833739309817729395","https://pbs.twimg.com/ext_tw_video_thumb/1833739275445342208/pu/img/7oR3cka4TxQbqh83.jpg","","in","Indonesia","0","0","0","https://x.com/Cinta_42345/status/1833739309817729395","1375964117303889921","Cinta_42345"
